Date,Week_By_Year,Month,Year,Broker_Name,Grade,Factory_Name,Low_Price,Max_Price,MF,Median_Price,Lowest_Quantity,Max_Quantity,Total_Sale,Total_Quantity,Average_Price,Median_Quantity,Average_Quantity
9/6/2017,36,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,410,410,BF 0138,410,290,290,118900,290,410,290,290
9/6/2017,36,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,660,660,BF 0138,660,720,720,475200,720,660,720,720
9/6/2017,36,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,620,670,BF 0138,645,260,270,342100,530,645,265,265
9/6/2017,36,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,740,790,BF 0138,765,370,700,810300,1070,765,535,535
9/6/2017,36,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,710,730,BF 0138,720,270,298,409240,568,720,284,284
9/6/2017,36,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,770,770,BF 0138,770,720,720,554400,720,770,720,720
9/6/2017,36,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,850,850,BF 0138,850,330,330,280500,330,850,330,330
9/6/2017,36,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,840,840,BF 0138,840,500,500,420000,500,840,500,500
9/6/2017,36,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPSP,POTHOTUWA,520,520,BF 0138,520,860,900,915200,1760,520,880,880
9/6/2017,36,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,760,760,BF 0138,760,440,450,676400,890,760,445,445
9/6/2017,36,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,760,820,BF 0138,800,420,460,1064400,1340,793.3333333,460,446.6666667
9/6/2017,36,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,750,920,BF 0138,755,370,800,1286300,1610,808.3333333,440,536.6666667
9/13/2017,37,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,860,860,BF 0138,860,530,530,455800,530,860,530,530
9/13/2017,37,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,1950,1950,BF 0138,1950,156,156,304200,156,1950,156,156
9/13/2017,37,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,660,660,BF 0138,660,360,720,712800,1080,660,540,540
9/13/2017,37,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,840,870,BF 0138,855,500,1040,1308600,1540,855,770,770
9/13/2017,37,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPSP,POTHOTUWA,600,600,BF 0138,600,900,900,540000,900,600,900,900
9/13/2017,37,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,480,490,BF 0138,485,260,260,252200,520,485,260,260
9/13/2017,37,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,DUST,POTHOTUWA,640,640,BF 0138,640,600,600,384000,600,640,600,600
9/13/2017,37,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BM,POTHOTUWA,540,540,BF 0138,540,330,330,178200,330,540,330,330
9/13/2017,37,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,980,980,BF 0138,980,308,308,301840,308,980,308,308
9/13/2017,37,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,1200,1200,BF 0138,1200,750,750,900000,750,1200,750,750
9/13/2017,37,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,770,840,BF 0138,805,370,700,849800,1070,805,535,535
9/13/2017,37,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,740,800,BF 0138,770,400,460,664000,860,770,430,430
9/13/2017,37,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,690,690,BF 0138,690,300,300,207000,300,690,300,300
9/13/2017,37,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,750,870,BF 0138,810,400,720,888000,1120,810,560,560
9/13/2017,37,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,980,980,BF 0138,980,350,350,343000,350,980,350,350
9/13/2017,37,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,790,820,BF 0138,800,460,920,1824200,2280,803.3333333,900,760
9/13/2017,37,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,560,560,BF 0138,560,470,470,263200,470,560,470,470
9/13/2017,37,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,750,900,BF 0138,755,370,800,1277500,1610,801.6666667,440,536.6666667
9/13/2017,37,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA A,510,510,BF 0138,510,240,240,122400,240,510,240,240
9/13/2017,37,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,580,580,BF 0138,580,600,600,348000,600,580,600,600
9/20/2017,38,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,650,650,BF 0138,650,720,720,468000,720,650,720,720
9/20/2017,38,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,880,880,BF 0138,880,530,530,466400,530,880,530,530
9/20/2017,38,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,790,840,BF 0138,800,440,900,1454000,1800,810,460,600
9/20/2017,38,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,860,860,BF 0138,860,500,500,430000,500,860,500,500
9/20/2017,38,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,1050,1050,BF 0138,1050,800,800,840000,800,1050,800,800
9/20/2017,38,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,490,490,BF 0138,490,260,260,127400,260,490,260,260
9/20/2017,38,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,1800,1800,BF 0138,1800,210,210,378000,210,1800,210,210
9/20/2017,38,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,1100,1100,BF 0138,1100,154,154,169400,154,1100,154,154
9/20/2017,38,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,690,690,BF 0138,690,270,270,186300,270,690,270,270
9/20/2017,38,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,770,840,BF 0138,805,370,700,849800,1070,805,535,535
9/20/2017,38,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,780,890,BF 0138,835,400,720,917600,1120,835,560,560
9/20/2017,38,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,720,920,BF 0138,870,350,660,1357000,1650,836.6666667,640,550
9/20/2017,38,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,590,590,BF 0138,590,600,600,354000,600,590,600,600
9/20/2017,38,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,750,870,BF 0138,810,440,800,982800,1240,810,620,620
9/20/2017,38,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,800,820,BF 0138,810,420,460,713200,880,810,440,440
9/20/2017,38,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA A,570,570,BF 0138,570,760,760,433200,760,570,760,760
9/27/2017,39,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,670,670,BF 0138,670,360,360,241200,360,670,360,360
9/27/2017,39,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,860,860,BF 0138,860,520,520,447200,520,860,520,520
9/27/2017,39,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,780,840,BF 0138,800,440,900,1440400,1800,806.6666667,460,600
9/27/2017,39,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,860,870,BF 0138,865,530,1040,1355500,1570,865,785,785
9/27/2017,39,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,1000,1000,BF 0138,1000,1300,1300,1300000,1300,1000,1300,1300
9/27/2017,39,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,1350,1350,BF 0138,1350,246,246,332100,246,1350,246,246
9/27/2017,39,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,1850,1850,BF 0138,1850,200,200,370000,200,1850,200,200
9/27/2017,39,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,770,890,BF 0138,780,440,840,1662800,2080,813.3333333,800,693.3333333
9/27/2017,39,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,710,710,BF 0138,710,280,280,198800,280,710,280,280
9/27/2017,39,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,940,940,BF 0138,940,350,350,329000,350,940,350,350
9/27/2017,39,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,750,750,BF 0138,750,720,720,540000,720,750,720,720
9/27/2017,39,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,580,690,BF 0138,635,258,280,342840,538,635,269,269
9/27/2017,39,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,600,610,BF 0138,605,597,600,724170,1197,605,598.5,598.5
9/27/2017,39,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,800,840,BF 0138,820,420,460,722400,880,820,440,440
9/27/2017,39,9,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,800,840,BF 0138,820,370,700,870800,1070,820,535,535
10/3/2017,40,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,690,700,BF 0138,695,720,720,1000800,1440,695,720,720
10/3/2017,40,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,730,880,BF 0138,800,530,1060,2116000,2630,803.3333333,1040,876.6666667
10/3/2017,40,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPSP,POTHOTUWA,440,440,BF 0138,440,800,800,352000,800,440,800,800
10/3/2017,40,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,640,640,BF 0138,640,470,470,300800,470,640,470,470
10/3/2017,40,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,810,840,BF 0138,825,520,1000,1246800,1520,825,760,760
10/3/2017,40,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,1500,1500,BF 0138,1500,322,322,483000,322,1500,322,322
10/3/2017,40,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,470,470,BF 0138,470,520,520,244400,520,470,520,520
10/3/2017,40,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,DUST1,POTHOTUWA,650,650,BF 0138,650,600,600,390000,600,650,600,600
10/3/2017,40,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BM,POTHOTUWA,550,550,BF 0138,550,350,350,192500,350,550,350,350
10/3/2017,40,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,1050,1050,BF 0138,1050,440,440,462000,440,1050,440,440
10/3/2017,40,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,920,920,BF 0138,920,1150,1150,1058000,1150,920,1150,1150
10/3/2017,40,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,660,660,BF 0138,660,270,270,178200,270,660,270,270
10/3/2017,40,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,800,840,BF 0138,820,700,740,1181600,1440,820,720,720
10/3/2017,40,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,730,760,BF 0138,750,270,300,650100,870,746.6666667,300,290
10/3/2017,40,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,770,930,BF 0138,850,400,720,926400,1120,850,560,560
10/3/2017,40,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,870,980,BF 0138,925,350,660,917200,1010,925,505,505
10/3/2017,40,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,810,830,BF 0138,810,400,920,1427800,1740,816.6666667,420,580
10/3/2017,40,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP1,POTHOTUWA,870,870,BF 0138,870,350,350,304500,350,870,350,350
10/3/2017,40,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,755,800,BF 0138,780,880,920,2102400,2700,778.3333333,900,900
10/3/2017,40,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,770,880,BF 0138,780,370,800,1296100,1610,810,440,536.6666667
10/3/2017,40,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA A,690,690,BF 0138,690,600,600,414000,600,690,600,600
10/3/2017,40,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,640,640,BF 0138,640,600,600,384000,600,640,600,600
10/11/2017,41,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,880,880,BF 0138,880,530,530,466400,530,880,530,530
10/11/2017,41,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,1300,1300,BF 0138,1300,250,250,325000,250,1300,250,250
10/11/2017,41,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPSP,POTHOTUWA,470,600,BF 0138,535,800,900,916000,1700,535,850,850
10/11/2017,41,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,670,670,BF 0138,670,720,720,482400,720,670,720,720
10/11/2017,41,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,1150,1150,BF 0138,1150,230,230,264500,230,1150,230,230
10/11/2017,41,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,430,570,BF 0138,470,260,290,399300,810,490,260,270
10/11/2017,41,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,DUST,POTHOTUWA,640,640,BF 0138,640,600,600,384000,600,640,600,600
10/11/2017,41,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,970,970,BF 0138,970,950,950,921500,950,970,950,950
10/11/2017,41,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BM,POTHOTUWA,550,550,BF 0138,550,330,330,181500,330,550,330,330
10/11/2017,41,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,830,830,BF 0138,830,500,500,415000,500,830,500,500
10/11/2017,41,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,660,700,BF 0138,680,270,280,374200,550,680,275,275
10/11/2017,41,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,800,840,BF 0138,820,370,700,870800,1070,820,535,535
10/11/2017,41,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,760,875,BF 0138,817.5,400,720,897200,1120,817.5,560,560
10/11/2017,41,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,720,910,BF 0138,840,350,660,1333700,1650,823.3333333,640,550
10/11/2017,41,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,860,860,BF 0138,860,420,460,756800,880,860,440,440
10/11/2017,41,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,790,840,BF 0138,800,440,900,1449400,1800,810,460,600
10/11/2017,41,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,690,690,BF 0138,690,470,470,324300,470,690,470,470
10/11/2017,41,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,620,620,BF 0138,620,600,600,372000,600,620,600,600
10/11/2017,41,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,765,900,BF 0138,770,370,800,1292900,1610,811.6666667,440,536.6666667
10/18/2017,42,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,870,870,BF 0138,870,530,530,461100,530,870,530,530
10/18/2017,42,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,900,900,BF 0138,900,308,308,277200,308,900,308,308
10/18/2017,42,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,630,640,BF 0138,635,350,720,681300,1070,635,535,535
10/18/2017,42,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,820,840,BF 0138,830,500,1040,1283600,1540,830,770,770
10/18/2017,42,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPSP,POTHOTUWA,550,550,BF 0138,550,1350,1350,742500,1350,550,1350,1350
10/18/2017,42,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,365,480,BF 0138,422.5,250,260,216050,510,422.5,255,255
10/18/2017,42,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,DUST,POTHOTUWA,550,550,BF 0138,550,600,600,330000,600,550,600,600
10/18/2017,42,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BM,POTHOTUWA,480,480,BF 0138,480,330,330,158400,330,480,330,330
10/18/2017,42,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,970,970,BF 0138,970,308,308,298760,308,970,308,308
10/18/2017,42,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,950,950,BF 0138,950,1100,1100,1045000,1100,950,1100,1100
10/18/2017,42,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,650,650,BF 0138,650,470,470,305500,470,650,470,470
10/18/2017,42,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,770,820,BF 0138,795,370,700,842400,1070,795,535,535
10/18/2017,42,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,780,850,BF 0138,820,400,460,1047400,1280,816.6666667,420,426.6666667
10/18/2017,42,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,660,670,BF 0138,665,270,300,378900,570,665,285,285
10/18/2017,42,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,720,840,BF 0138,780,400,720,854400,1120,780,560,560
10/18/2017,42,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,740,840,BF 0138,790,330,640,750800,970,790,485,485
10/18/2017,42,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,730,880,BF 0138,770,370,800,1273300,1610,793.3333333,440,536.6666667
10/18/2017,42,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,750,840,BF 0138,790,460,900,1757400,2240,793.3333333,880,746.6666667
10/18/2017,42,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,580,580,BF 0138,580,600,600,348000,600,580,600,600
10/18/2017,42,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA A,570,570,BF 0138,570,760,760,433200,760,570,760,760
10/18/2017,42,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA A,400,400,BF 0138,400,600,600,240000,600,400,600,600
10/25/2017,43,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,650,660,BF 0138,655,360,720,705600,1080,655,540,540
10/25/2017,43,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,740,850,BF 0138,795,530,1040,1220100,1570,795,785,785
10/25/2017,43,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,820,820,BF 0138,820,500,500,410000,500,820,500,500
10/25/2017,43,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPSP,POTHOTUWA,480,480,BF 0138,480,900,900,864000,1800,480,900,900
10/25/2017,43,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA A,580,580,BF 0138,580,470,470,272600,470,580,470,470
10/25/2017,43,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,980,980,BF 0138,980,1050,1050,1029000,1050,980,1050,1050
10/25/2017,43,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,415,470,BF 0138,442.5,250,260,225950,510,442.5,255,255
10/25/2017,43,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,1300,1300,BF 0138,1300,432,432,561600,432,1300,432,432
10/25/2017,43,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,1000,1000,BF 0138,1000,200,200,200000,200,1000,200,200
10/25/2017,43,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,610,610,BF 0138,610,470,470,286700,470,610,470,470
10/25/2017,43,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,560,640,BF 0138,600,258,270,317280,528,600,264,264
10/25/2017,43,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,770,820,BF 0138,795,370,700,842400,1070,795,535,535
10/25/2017,43,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,720,860,BF 0138,750,400,720,1402400,1840,776.6666667,720,613.3333333
10/25/2017,43,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,950,950,BF 0138,950,350,350,332500,350,950,350,350
10/25/2017,43,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,800,865,BF 0138,832.5,400,920,1115800,1320,832.5,660,660
10/25/2017,43,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,760,840,BF 0138,780,400,800,1289600,1640,793.3333333,440,546.6666667
10/25/2017,43,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,830,840,BF 0138,835,460,900,1133400,1360,835,680,680
10/25/2017,43,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA A,320,320,BF 0138,320,600,600,192000,600,320,600,600
10/25/2017,43,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,550,550,BF 0138,550,300,300,165000,300,550,300,300
10/31/2017,44,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,850,850,BF 0138,850,530,530,450500,530,850,530,530
10/31/2017,44,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,1350,1350,BF 0138,1350,387,387,522450,387,1350,387,387
10/31/2017,44,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,820,830,BF 0138,825,500,1040,1267800,1540,825,770,770
10/31/2017,44,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,690,690,BF 0138,690,360,360,248400,360,690,360,360
10/31/2017,44,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,590,590,BF 0138,590,290,290,171100,290,590,290,290
10/31/2017,44,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,DUST,POTHOTUWA,670,670,BF 0138,670,600,600,402000,600,670,600,600
10/31/2017,44,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,940,940,BF 0138,940,1050,1050,987000,1050,940,1050,1050
10/31/2017,44,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BM,POTHOTUWA,440,440,BF 0138,440,330,330,145200,330,440,330,330
10/31/2017,44,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,760,840,BF 0138,800,370,700,842800,1070,800,535,535
10/31/2017,44,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,780,840,BF 0138,840,420,920,1478400,1790,820,450,596.6666667
10/31/2017,44,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,760,850,BF 0138,805,400,720,887200,1120,805,560,560
10/31/2017,44,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,680,890,BF 0138,880,350,660,1327500,1650,816.6666667,640,550
10/31/2017,44,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,820,840,BF 0138,830,460,900,1510600,1820,830,460,606.6666667
10/31/2017,44,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,650,650,BF 0138,650,470,470,305500,470,650,470,470
10/31/2017,44,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,610,610,BF 0138,610,300,300,183000,300,610,300,300
10/31/2017,44,10,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,740,860,BF 0138,750,370,800,1252200,1610,783.3333333,440,536.6666667
11/8/2017,45,11,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPSP,POTHOTUWA,450,450,BF 0138,450,900,900,405000,900,450,900,900
11/8/2017,45,11,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,590,590,BF 0138,590,380,380,224200,380,590,380,380
11/8/2017,45,11,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,820,820,BF 0138,820,500,500,410000,500,820,500,500
11/8/2017,45,11,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,680,840,BF 0138,800,460,900,1664000,2180,773.3333333,820,726.6666667
11/8/2017,45,11,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,560,560,BF 0138,560,490,490,274400,490,560,490,490
